data_pedido,cliente_id,produto,quantidade,valor_unitario,valor_total,temperatura_media
2025-02-12,139,Base Milkshake Morango 10L,70,90.0,6300.0,27.6
2025-02-12,103,Base Milkshake Baunilha 10L,44,90.0,3960.0,27.6
2025-02-13,135,Caixa Açaí Tradição 10L,11,120.0,1320.0,25.0
2025-02-13,102,Base Milkshake Baunilha 10L,32,90.0,2880.0,25.0
2025-02-13,144,Caixa de Sorvete de Morango 10L,36,110.0,3960.0,25.0
2025-02-13,130,Caixa Açaí 5L,85,65.0,5525.0,25.0
2025-02-13,103,Creme de Cupuaçu 5L,15,70.0,1050.0,25.0
2025-02-13,112,Caixa de sorvete de Creme 10L,93,110.0,10230.0,25.0
2025-02-13,144,Creme de Cupuaçu 5L,56,70.0,3920.0,25.0
2025-02-14,102,Creme de Cupuaçu 5L,45,70.0,3150.0,23.2
2025-02-14,103,Caixa Açaí Tradição 10L,67,120.0,8040.0,23.2
2025-02-14,130,Caixa de Sorvete de Morango 10L,85,110.0,9350.0,23.2
2025-02-14,113,Caixa Açaí 5L,34,65.0,2210.0,23.2
2025-02-14,118,Caixa Açaí Tradição 10L,15,120.0,1800.0,23.2
2025-02-14,130,Caixa de Sorvete de Chocolate Belga 10L,67,110.0,7370.0,23.2
2025-02-14,142,Caixa Açaí Tradição 10L,67,120.0,8040.0,23.2
2025-02-14,148,Base Milkshake Morango 10L,59,90.0,5310.0,23.2
2025-02-15,109,Caixa de Sorvete de Chocolate Belga 10L,51,110.0,5610.0,23.4
2025-02-15,137,Base Milkshake Baunilha 10L,93,90.0,8370.0,23.4
2025-02-15,106,Caixa Açaí 5L,106,65.0,6890.0,23.4
2025-02-15,117,Caixa de Sorvete de Chocolate Belga 10L,36,110.0,3960.0,23.4
2025-02-15,106,Caixa de Sorvete de Chocolate Belga 10L,97,110.0,10670.0,23.4
2025-02-15,127,Caixa de Sorvete de Chocolate Belga 10L,30,110.0,3300.0,23.4
2025-02-15,145,Caixa Açaí Tradição 10L,79,120.0,9480.0,23.4
2025-02-15,118,Creme de Cupuaçu 5L,71,70.0,4970.0,23.4
2025-02-15,133,Creme de Cupuaçu 5L,86,70.0,6020.0,23.4
2025-02-15,141,Creme de Cupuaçu 5L,25,70.0,1750.0,23.4
2025-02-15,116,Base Milkshake Baunilha 10L,61,90.0,5490.0,23.4
2025-02-15,106,Caixa de Sorvete de Morango 10L,96,110.0,10560.0,23.4
2025-02-15,148,Caixa Açaí 5L,70,65.0,4550.0,23.4
2025-02-15,132,Caixa Açaí 5L,17,65.0,1105.0,23.4
2025-02-16,112,Caixa Açaí Tradição 10L,50,120.0,6000.0,26.8
2025-02-16,120,Caixa de sorvete de Creme 10L,101,110.0,11110.0,26.8
2025-02-16,142,Caixa de sorvete de Creme 10L,71,110.0,7810.0,26.8
2025-02-16,120,Caixa de sorvete de Creme 10L,90,110.0,9900.0,26.8
2025-02-16,110,Caixa Açaí Tradição 10L,59,120.0,7080.0,26.8
2025-02-16,136,Creme de Cupuaçu 5L,58,70.0,4060.0,26.8
2025-02-17,105,Creme de Cupuaçu 5L,82,70.0,5740.0,29.1
2025-02-17,142,Creme de Cupuaçu 5L,52,70.0,3640.0,29.1
2025-02-17,135,Caixa Açaí 5L,16,65.0,1040.0,29.1
2025-02-17,117,Caixa de Sorvete de Morango 10L,54,110.0,5940.0,29.1
2025-02-17,115,Base Milkshake Morango 10L,43,90.0,3870.0,29.1
2025-02-17,144,Caixa Açaí 5L,39,65.0,2535.0,29.1
2025-02-17,112,Caixa Açaí Tradição 10L,55,120.0,6600.0,29.1
2025-02-17,101,Caixa de sorvete de Creme 10L,34,110.0,3740.0,29.1
2025-02-17,104,Caixa de Sorvete de Morango 10L,13,110.0,1430.0,29.1
2025-02-18,120,Caixa de Sorvete de Morango 10L,65,110.0,7150.0,26.4
2025-02-18,122,Caixa Açaí Tradição 10L,46,120.0,5520.0,26.4
2025-02-18,120,Caixa de Sorvete de Chocolate Belga 10L,31,110.0,3410.0,26.4
2025-02-18,115,Base Milkshake Baunilha 10L,57,90.0,5130.0,26.4
2025-02-18,102,Caixa Açaí 5L,48,65.0,3120.0,26.4
2025-02-18,145,Caixa Açaí Tradição 10L,94,120.0,11280.0,26.4
2025-02-18,148,Base Milkshake Morango 10L,53,90.0,4770.0,26.4
2025-02-18,133,Caixa de Sorvete de Chocolate Belga 10L,9,110.0,990.0,26.4
2025-02-18,101,Creme de Cupuaçu 5L,86,70.0,6020.0,26.4
2025-02-19,140,Caixa Açaí Tradição 10L,22,120.0,2640.0,24.9
2025-02-19,116,Caixa de Sorvete de Chocolate Belga 10L,49,110.0,5390.0,24.9
2025-02-19,119,Caixa de Sorvete de Chocolate Belga 10L,27,110.0,2970.0,24.9
2025-02-19,104,Caixa de sorvete de Creme 10L,69,110.0,7590.0,24.9
2025-02-19,122,Caixa Açaí 5L,21,65.0,1365.0,24.9
2025-02-19,138,Base Milkshake Morango 10L,22,90.0,1980.0,24.9
2025-02-19,120,Base Milkshake Morango 10L,64,90.0,5760.0,24.9
2025-02-19,142,Creme de Cupuaçu 5L,21,70.0,1470.0,24.9
2025-02-20,102,Caixa de Sorvete de Morango 10L,29,110.0,3190.0,25.5
2025-02-20,144,Base Milkshake Baunilha 10L,56,90.0,5040.0,25.5
2025-02-20,117,Caixa Açaí 5L,80,65.0,5200.0,25.5
2025-02-20,123,Caixa de Sorvete de Morango 10L,73,110.0,8030.0,25.5
2025-02-20,115,Base Milkshake Chocolate 10L,102,95.0,9690.0,25.5
2025-02-21,116,Caixa de sorvete de Creme 10L,66,110.0,7260.0,24.4
2025-02-21,147,Caixa de Sorvete de Morango 10L,85,110.0,9350.0,24.4
2025-02-21,138,Caixa de Sorvete de Chocolate Belga 10L,42,110.0,4620.0,24.4
2025-02-21,123,Base Milkshake Chocolate 10L,11,95.0,1045.0,24.4
2025-02-21,132,Base Milkshake Morango 10L,24,90.0,2160.0,24.4
2025-02-21,109,Caixa Açaí Tradição 10L,99,120.0,11880.0,24.4
2025-02-22,123,Caixa de Sorvete de Chocolate Belga 10L,71,110.0,7810.0,23.5
2025-02-22,104,Caixa de Sorvete de Morango 10L,106,110.0,11660.0,23.5
2025-02-22,103,Caixa de Sorvete de Morango 10L,22,110.0,2420.0,23.5
2025-02-22,116,Creme de Cupuaçu 5L,13,70.0,910.0,23.5
2025-02-22,123,Base Milkshake Baunilha 10L,14,90.0,1260.0,23.5
2025-02-22,135,Base Milkshake Morango 10L,51,90.0,4590.0,23.5
2025-02-22,136,Base Milkshake Chocolate 10L,20,95.0,1900.0,23.5
2025-02-22,128,Base Milkshake Chocolate 10L,7,95.0,665.0,23.5
2025-02-22,103,Base Milkshake Baunilha 10L,10,90.0,900.0,23.5
2025-02-23,124,Caixa de sorvete de Creme 10L,51,110.0,5610.0,23.5
2025-02-23,108,Base Milkshake Chocolate 10L,16,95.0,1520.0,23.5
2025-02-23,137,Creme de Cupuaçu 5L,38,70.0,2660.0,23.5
2025-02-23,125,Creme de Cupuaçu 5L,82,70.0,5740.0,23.5
2025-02-23,105,Base Milkshake Chocolate 10L,80,95.0,7600.0,23.5
2025-02-23,107,Caixa Açaí 5L,20,65.0,1300.0,23.5
2025-02-23,117,Caixa de sorvete de Creme 10L,15,110.0,1650.0,23.5
2025-02-23,149,Caixa de Sorvete de Chocolate Belga 10L,58,110.0,6380.0,23.5
2025-02-23,128,Caixa de sorvete de Creme 10L,33,110.0,3630.0,23.5
2025-02-23,104,Base Milkshake Baunilha 10L,69,90.0,6210.0,23.5
2025-02-24,144,Caixa Açaí 5L,60,65.0,3900.0,24.5
2025-02-24,138,Creme de Cupuaçu 5L,75,70.0,5250.0,24.5
2025-02-24,107,Base Milkshake Morango 10L,31,90.0,2790.0,24.5
2025-02-24,118,Caixa Açaí Tradição 10L,67,120.0,8040.0,24.5
2025-02-24,115,Caixa de Sorvete de Chocolate Belga 10L,20,110.0,2200.0,24.5
2025-02-25,131,Caixa de Sorvete de Chocolate Belga 10L,105,110.0,11550.0,25.5
2025-02-25,148,Base Milkshake Chocolate 10L,21,95.0,1995.0,25.5
2025-02-25,106,Creme de Cupuaçu 5L,25,70.0,1750.0,25.5
2025-02-25,104,Base Milkshake Morango 10L,79,90.0,7110.0,25.5
2025-02-25,102,Caixa Açaí 5L,100,65.0,6500.0,25.5
2025-02-25,127,Caixa de Sorvete de Chocolate Belga 10L,64,110.0,7040.0,25.5
2025-02-25,126,Caixa de Sorvete de Morango 10L,15,110.0,1650.0,25.5
2025-02-25,130,Base Milkshake Baunilha 10L,26,90.0,2340.0,25.5
2025-02-25,149,Caixa de Sorvete de Chocolate Belga 10L,60,110.0,6600.0,25.5
2025-02-25,149,Creme de Cupuaçu 5L,60,70.0,4200.0,25.5
2025-02-25,149,Caixa de sorvete de Creme 10L,71,110.0,7810.0,25.5
2025-02-25,121,Caixa de Sorvete de Morango 10L,47,110.0,5170.0,25.5
2025-02-25,115,Base Milkshake Chocolate 10L,73,95.0,6935.0,25.5
2025-02-26,107,Caixa Açaí 5L,101,65.0,6565.0,25.6
2025-02-26,143,Caixa Açaí Tradição 10L,14,120.0,1680.0,25.6
2025-02-26,131,Caixa de Sorvete de Chocolate Belga 10L,15,110.0,1650.0,25.6
2025-02-26,146,Caixa de sorvete de Creme 10L,71,110.0,7810.0,25.6
2025-02-26,140,Caixa Açaí Tradição 10L,26,120.0,3120.0,25.6
2025-02-27,121,Caixa de sorvete de Creme 10L,68,110.0,7480.0,25.5
2025-02-27,124,Base Milkshake Chocolate 10L,52,95.0,4940.0,25.5
2025-02-27,122,Caixa Açaí 5L,76,65.0,4940.0,25.5
2025-02-27,138,Caixa Açaí 5L,17,65.0,1105.0,25.5
2025-02-27,135,Base Milkshake Morango 10L,41,90.0,3690.0,25.5
2025-02-27,132,Base Milkshake Morango 10L,29,90.0,2610.0,25.5
2025-02-27,115,Caixa de sorvete de Creme 10L,63,110.0,6930.0,25.5
2025-02-27,103,Creme de Cupuaçu 5L,14,70.0,980.0,25.5
2025-02-28,143,Base Milkshake Morango 10L,44,90.0,3960.0,24.8
2025-02-28,142,Caixa Açaí 5L,102,65.0,6630.0,24.8
2025-02-28,149,Creme de Cupuaçu 5L,85,70.0,5950.0,24.8
2025-02-28,136,Caixa de Sorvete de Chocolate Belga 10L,21,110.0,2310.0,24.8
2025-02-28,146,Caixa Açaí 5L,37,65.0,2405.0,24.8
2025-02-28,117,Creme de Cupuaçu 5L,58,70.0,4060.0,24.8
2025-02-28,118,Creme de Cupuaçu 5L,48,70.0,3360.0,24.8
2025-02-28,114,Base Milkshake Chocolate 10L,24,95.0,2280.0,24.8
2025-02-28,110,Caixa de Sorvete de Morango 10L,80,110.0,8800.0,24.8
2025-03-01,112,Caixa de sorvete de Creme 10L,27,110.0,2970.0,25.1
2025-03-01,128,Base Milkshake Morango 10L,63,90.0,5670.0,25.1
2025-03-01,150,Base Milkshake Chocolate 10L,22,95.0,2090.0,25.1
2025-03-01,119,Caixa Açaí Tradição 10L,48,120.0,5760.0,25.1
2025-03-01,115,Caixa de sorvete de Creme 10L,52,110.0,5720.0,25.1
2025-03-01,119,Base Milkshake Chocolate 10L,51,95.0,4845.0,25.1
2025-03-02,125,Caixa de Sorvete de Morango 10L,113,110.0,12430.0,25.7
2025-03-02,128,Creme de Cupuaçu 5L,32,70.0,2240.0,25.7
2025-03-02,107,Base Milkshake Chocolate 10L,68,95.0,6460.0,25.7
2025-03-02,130,Creme de Cupuaçu 5L,49,70.0,3430.0,25.7
2025-03-02,106,Base Milkshake Baunilha 10L,56,90.0,5040.0,25.7
2025-03-02,101,Base Milkshake Morango 10L,81,90.0,7290.0,25.7
2025-03-03,111,Base Milkshake Baunilha 10L,50,90.0,4500.0,24.7
2025-03-03,133,Caixa de sorvete de Creme 10L,82,110.0,9020.0,24.7
2025-03-03,125,Caixa Açaí Tradição 10L,16,120.0,1920.0,24.7
2025-03-03,118,Caixa de Sorvete de Chocolate Belga 10L,36,110.0,3960.0,24.7
2025-03-04,115,Creme de Cupuaçu 5L,114,70.0,7980.0,25.1
2025-03-04,140,Caixa de Sorvete de Chocolate Belga 10L,50,110.0,5500.0,25.1
2025-03-04,113,Base Milkshake Morango 10L,39,90.0,3510.0,25.1
2025-03-04,124,Caixa de Sorvete de Morango 10L,62,110.0,6820.0,25.1
2025-03-04,116,Caixa de Sorvete de Chocolate Belga 10L,67,110.0,7370.0,25.1
2025-03-05,120,Base Milkshake Baunilha 10L,15,90.0,1350.0,24.0
2025-03-05,117,Caixa de sorvete de Creme 10L,59,110.0,6490.0,24.0
2025-03-05,129,Base Milkshake Baunilha 10L,32,90.0,2880.0,24.0
2025-03-05,148,Base Milkshake Morango 10L,17,90.0,1530.0,24.0
2025-03-05,101,Caixa Açaí 5L,63,65.0,4095.0,24.0
2025-03-05,106,Base Milkshake Chocolate 10L,67,95.0,6365.0,24.0
2025-03-05,144,Caixa Açaí 5L,18,65.0,1170.0,24.0
2025-03-05,143,Creme de Cupuaçu 5L,77,70.0,5390.0,24.0
2025-03-05,149,Base Milkshake Chocolate 10L,39,95.0,3705.0,24.0
2025-03-06,122,Base Milkshake Chocolate 10L,47,95.0,4465.0,23.4
2025-03-06,149,Base Milkshake Baunilha 10L,16,90.0,1440.0,23.4
2025-03-06,102,Caixa Açaí Tradição 10L,37,120.0,4440.0,23.4
2025-03-06,101,Base Milkshake Baunilha 10L,72,90.0,6480.0,23.4
2025-03-06,138,Caixa Açaí 5L,13,65.0,845.0,23.4
2025-03-06,139,Base Milkshake Chocolate 10L,25,95.0,2375.0,23.4
2025-03-06,148,Caixa Açaí Tradição 10L,61,120.0,7320.0,23.4
2025-03-06,132,Caixa Açaí Tradição 10L,10,120.0,1200.0,23.4
2025-03-06,102,Creme de Cupuaçu 5L,66,70.0,4620.0,23.4
2025-03-06,111,Caixa de Sorvete de Morango 10L,71,110.0,7810.0,23.4
2025-03-06,107,Caixa Açaí 5L,63,65.0,4095.0,23.4
2025-03-06,111,Creme de Cupuaçu 5L,55,70.0,3850.0,23.4
2025-03-07,135,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0,23.4
2025-03-07,115,Base Milkshake Morango 10L,35,90.0,3150.0,23.4
2025-03-07,133,Caixa de sorvete de Creme 10L,59,110.0,6490.0,23.4
2025-03-07,132,Caixa de Sorvete de Chocolate Belga 10L,69,110.0,7590.0,23.4
2025-03-08,134,Caixa Açaí Tradição 10L,81,120.0,9720.0,23.9
2025-03-08,126,Base Milkshake Morango 10L,71,90.0,6390.0,23.9
2025-03-08,144,Caixa de Sorvete de Chocolate Belga 10L,32,110.0,3520.0,23.9
2025-03-08,104,Base Milkshake Morango 10L,51,90.0,4590.0,23.9
2025-03-08,103,Caixa de Sorvete de Morango 10L,47,110.0,5170.0,23.9
2025-03-08,122,Caixa de Sorvete de Chocolate Belga 10L,38,110.0,4180.0,23.9
2025-03-08,134,Caixa Açaí Tradição 10L,8,120.0,960.0,23.9
2025-03-08,130,Creme de Cupuaçu 5L,98,70.0,6860.0,23.9
2025-03-08,141,Base Milkshake Morango 10L,71,90.0,6390.0,23.9
2025-03-08,133,Caixa de sorvete de Creme 10L,83,110.0,9130.0,23.9
2025-03-09,104,Caixa Açaí 5L,58,65.0,3770.0,25.3
2025-03-09,125,Caixa Açaí 5L,16,65.0,1040.0,25.3
2025-03-09,119,Caixa Açaí 5L,12,65.0,780.0,25.3
2025-03-09,104,Caixa Açaí Tradição 10L,45,120.0,5400.0,25.3
2025-03-09,102,Base Milkshake Chocolate 10L,29,95.0,2755.0,25.3
2025-03-09,126,Caixa Açaí Tradição 10L,82,120.0,9840.0,25.3
2025-03-09,132,Creme de Cupuaçu 5L,71,70.0,4970.0,25.3
2025-03-10,129,Creme de Cupuaçu 5L,79,70.0,5530.0,23.0
2025-03-10,126,Caixa de Sorvete de Chocolate Belga 10L,101,110.0,11110.0,23.0
2025-03-10,122,Caixa de Sorvete de Chocolate Belga 10L,9,110.0,990.0,23.0
2025-03-10,127,Base Milkshake Morango 10L,23,90.0,2070.0,23.0
2025-03-10,144,Creme de Cupuaçu 5L,24,70.0,1680.0,23.0
2025-03-10,107,Base Milkshake Morango 10L,47,90.0,4230.0,23.0
2025-03-10,138,Base Milkshake Morango 10L,110,90.0,9900.0,23.0
2025-03-10,117,Base Milkshake Chocolate 10L,72,95.0,6840.0,23.0
2025-03-10,114,Base Milkshake Baunilha 10L,12,90.0,1080.0,23.0
2025-03-10,130,Creme de Cupuaçu 5L,74,70.0,5180.0,23.0
2025-03-10,128,Caixa de sorvete de Creme 10L,19,110.0,2090.0,23.0
2025-03-11,110,Base Milkshake Morango 10L,59,90.0,5310.0,22.8
2025-03-11,139,Base Milkshake Baunilha 10L,40,90.0,3600.0,22.8
2025-03-11,122,Base Milkshake Chocolate 10L,52,95.0,4940.0,22.8
2025-03-11,111,Base Milkshake Baunilha 10L,43,90.0,3870.0,22.8
2025-03-11,101,Caixa de Sorvete de Chocolate Belga 10L,22,110.0,2420.0,22.8
2025-03-11,134,Base Milkshake Morango 10L,114,90.0,10260.0,22.8
2025-03-11,133,Creme de Cupuaçu 5L,14,70.0,980.0,22.8
2025-03-12,133,Caixa de Sorvete de Chocolate Belga 10L,114,110.0,12540.0,23.4
2025-03-12,106,Caixa de sorvete de Creme 10L,25,110.0,2750.0,23.4
2025-03-12,127,Base Milkshake Morango 10L,10,90.0,900.0,23.4
2025-03-12,150,Caixa de sorvete de Creme 10L,78,110.0,8580.0,23.4
2025-03-12,134,Caixa de sorvete de Creme 10L,34,110.0,3740.0,23.4
2025-03-12,111,Caixa Açaí Tradição 10L,39,120.0,4680.0,23.4
2025-03-12,146,Caixa Açaí 5L,44,65.0,2860.0,23.4
2025-03-12,106,Caixa Açaí 5L,91,65.0,5915.0,23.4
2025-03-13,110,Caixa Açaí Tradição 10L,22,120.0,2640.0,23.0
2025-03-13,126,Base Milkshake Morango 10L,34,90.0,3060.0,23.0
2025-03-13,135,Base Milkshake Morango 10L,42,90.0,3780.0,23.0
2025-03-13,115,Creme de Cupuaçu 5L,94,70.0,6580.0,23.0
2025-03-13,102,Base Milkshake Morango 10L,85,90.0,7650.0,23.0
2025-03-13,138,Base Milkshake Chocolate 10L,46,95.0,4370.0,23.0
2025-03-13,104,Base Milkshake Chocolate 10L,69,95.0,6555.0,23.0
2025-03-14,108,Caixa Açaí 5L,73,65.0,4745.0,22.0
2025-03-14,143,Creme de Cupuaçu 5L,68,70.0,4760.0,22.0
2025-03-14,120,Base Milkshake Baunilha 10L,65,90.0,5850.0,22.0
2025-03-14,109,Base Milkshake Morango 10L,42,90.0,3780.0,22.0
2025-03-14,121,Caixa de Sorvete de Morango 10L,30,110.0,3300.0,22.0
2025-03-14,127,Base Milkshake Baunilha 10L,21,90.0,1890.0,22.0
2025-03-14,145,Caixa de Sorvete de Chocolate Belga 10L,83,110.0,9130.0,22.0
2025-03-14,111,Caixa de Sorvete de Morango 10L,103,110.0,11330.0,22.0
2025-03-14,143,Caixa de Sorvete de Morango 10L,44,110.0,4840.0,22.0
2025-03-15,130,Caixa Açaí 5L,77,65.0,5005.0,22.0
2025-03-15,113,Caixa Açaí 5L,46,65.0,2990.0,22.0
2025-03-15,133,Caixa Açaí 5L,58,65.0,3770.0,22.0
2025-03-15,118,Caixa Açaí Tradição 10L,73,120.0,8760.0,22.0
2025-03-15,134,Creme de Cupuaçu 5L,27,70.0,1890.0,22.0
2025-03-15,129,Caixa de Sorvete de Chocolate Belga 10L,33,110.0,3630.0,22.0
2025-03-15,128,Caixa de Sorvete de Chocolate Belga 10L,13,110.0,1430.0,22.0
2025-03-15,124,Caixa Açaí Tradição 10L,89,120.0,10680.0,22.0
2025-03-15,106,Creme de Cupuaçu 5L,40,70.0,2800.0,22.0
2025-03-15,137,Base Milkshake Baunilha 10L,100,90.0,9000.0,22.0
2025-03-15,138,Caixa de Sorvete de Chocolate Belga 10L,35,110.0,3850.0,22.0
2025-03-16,109,Caixa Açaí 5L,99,65.0,6435.0,20.7
2025-03-16,128,Caixa de Sorvete de Chocolate Belga 10L,93,110.0,10230.0,20.7
2025-03-16,128,Caixa Açaí Tradição 10L,55,120.0,6600.0,20.7
2025-03-16,112,Caixa de sorvete de Creme 10L,68,110.0,7480.0,20.7
2025-03-16,110,Base Milkshake Chocolate 10L,114,95.0,10830.0,20.7
2025-03-16,110,Creme de Cupuaçu 5L,103,70.0,7210.0,20.7
2025-03-16,146,Base Milkshake Baunilha 10L,59,90.0,5310.0,20.7
2025-03-16,116,Caixa Açaí 5L,32,65.0,2080.0,20.7
2025-03-16,150,Base Milkshake Baunilha 10L,29,90.0,2610.0,20.7
2025-03-16,135,Base Milkshake Chocolate 10L,95,95.0,9025.0,20.7
2025-03-16,110,Creme de Cupuaçu 5L,48,70.0,3360.0,20.7
2025-03-17,101,Base Milkshake Baunilha 10L,106,90.0,9540.0,21.2
2025-03-17,133,Base Milkshake Chocolate 10L,66,95.0,6270.0,21.2
2025-03-17,145,Base Milkshake Baunilha 10L,24,90.0,2160.0,21.2
2025-03-17,123,Base Milkshake Morango 10L,55,90.0,4950.0,21.2
2025-03-17,101,Base Milkshake Chocolate 10L,71,95.0,6745.0,21.2
2025-03-17,115,Caixa Açaí 5L,74,65.0,4810.0,21.2
2025-03-17,150,Creme de Cupuaçu 5L,40,70.0,2800.0,21.2
2025-03-17,135,Caixa de sorvete de Creme 10L,81,110.0,8910.0,21.2
2025-03-17,126,Base Milkshake Baunilha 10L,59,90.0,5310.0,21.2
2025-03-18,109,Caixa de sorvete de Creme 10L,67,110.0,7370.0,22.2
2025-03-18,127,Caixa de Sorvete de Chocolate Belga 10L,49,110.0,5390.0,22.2
2025-03-18,114,Base Milkshake Chocolate 10L,63,95.0,5985.0,22.2
2025-03-18,114,Base Milkshake Baunilha 10L,73,90.0,6570.0,22.2
2025-03-18,131,Caixa Açaí Tradição 10L,9,120.0,1080.0,22.2
2025-03-18,128,Creme de Cupuaçu 5L,55,70.0,3850.0,22.2
2025-03-19,140,Caixa de Sorvete de Chocolate Belga 10L,86,110.0,9460.0,20.2
2025-03-19,142,Creme de Cupuaçu 5L,68,70.0,4760.0,20.2
2025-03-19,131,Caixa de Sorvete de Morango 10L,13,110.0,1430.0,20.2
2025-03-19,141,Caixa de Sorvete de Morango 10L,88,110.0,9680.0,20.2
2025-03-19,128,Caixa de Sorvete de Chocolate Belga 10L,14,110.0,1540.0,20.2
2025-03-19,147,Caixa Açaí Tradição 10L,51,120.0,6120.0,20.2
2025-03-19,141,Caixa de Sorvete de Chocolate Belga 10L,29,110.0,3190.0,20.2
2025-03-19,145,Creme de Cupuaçu 5L,54,70.0,3780.0,20.2
2025-03-19,131,Base Milkshake Morango 10L,31,90.0,2790.0,20.2
2025-03-19,101,Caixa Açaí Tradição 10L,98,120.0,11760.0,20.2
2025-03-19,133,Creme de Cupuaçu 5L,76,70.0,5320.0,20.2
2025-03-19,117,Base Milkshake Chocolate 10L,57,95.0,5415.0,20.2
2025-03-19,140,Base Milkshake Morango 10L,98,90.0,8820.0,20.2
2025-03-19,144,Base Milkshake Baunilha 10L,80,90.0,7200.0,20.2
2025-03-19,112,Caixa Açaí 5L,44,65.0,2860.0,20.2
2025-03-20,143,Base Milkshake Chocolate 10L,44,95.0,4180.0,19.6
2025-03-20,104,Creme de Cupuaçu 5L,38,70.0,2660.0,19.6
2025-03-20,111,Caixa de sorvete de Creme 10L,52,110.0,5720.0,19.6
2025-03-20,119,Caixa de Sorvete de Morango 10L,51,110.0,5610.0,19.6
2025-03-20,119,Caixa de Sorvete de Chocolate Belga 10L,25,110.0,2750.0,19.6
2025-03-20,137,Base Milkshake Baunilha 10L,64,90.0,5760.0,19.6
2025-03-20,125,Caixa de Sorvete de Chocolate Belga 10L,86,110.0,9460.0,19.6
2025-03-20,147,Caixa Açaí 5L,32,65.0,2080.0,19.6
2025-03-20,122,Caixa Açaí Tradição 10L,46,120.0,5520.0,19.6
2025-03-20,130,Base Milkshake Baunilha 10L,88,90.0,7920.0,19.6
2025-03-20,124,Base Milkshake Chocolate 10L,63,95.0,5985.0,19.6
2025-03-20,120,Caixa Açaí 5L,42,65.0,2730.0,19.6
2025-03-21,130,Base Milkshake Morango 10L,78,90.0,7020.0,19.7
2025-03-21,110,Base Milkshake Baunilha 10L,79,90.0,7110.0,19.7
2025-03-21,107,Base Milkshake Morango 10L,95,90.0,8550.0,19.7
2025-03-21,145,Caixa Açaí 5L,46,65.0,2990.0,19.7
2025-03-21,129,Base Milkshake Chocolate 10L,81,95.0,7695.0,19.7
2025-03-21,109,Base Milkshake Morango 10L,65,90.0,5850.0,19.7
2025-03-22,112,Caixa de Sorvete de Morango 10L,66,110.0,7260.0,22.3
2025-03-22,117,Caixa Açaí 5L,99,65.0,6435.0,22.3
2025-03-22,103,Caixa de Sorvete de Chocolate Belga 10L,72,110.0,7920.0,22.3
2025-03-22,112,Base Milkshake Baunilha 10L,90,90.0,8100.0,22.3
2025-03-22,141,Base Milkshake Morango 10L,31,90.0,2790.0,22.3
2025-03-22,101,Caixa Açaí Tradição 10L,22,120.0,2640.0,22.3
2025-03-22,129,Base Milkshake Baunilha 10L,30,90.0,2700.0,22.3
2025-03-22,115,Creme de Cupuaçu 5L,54,70.0,3780.0,22.3
2025-03-22,149,Caixa de Sorvete de Chocolate Belga 10L,63,110.0,6930.0,22.3
2025-03-22,107,Creme de Cupuaçu 5L,67,70.0,4690.0,22.3
2025-03-22,119,Caixa Açaí 5L,17,65.0,1105.0,22.3
2025-03-22,141,Caixa de Sorvete de Chocolate Belga 10L,36,110.0,3960.0,22.3
2025-03-23,115,Caixa de Sorvete de Morango 10L,35,110.0,3850.0,21.8
2025-03-23,111,Base Milkshake Chocolate 10L,54,95.0,5130.0,21.8
2025-03-23,126,Base Milkshake Baunilha 10L,63,90.0,5670.0,21.8
2025-03-23,149,Caixa Açaí 5L,101,65.0,6565.0,21.8
2025-03-23,109,Base Milkshake Baunilha 10L,66,90.0,5940.0,21.8
2025-03-23,118,Caixa de Sorvete de Morango 10L,17,110.0,1870.0,21.8
2025-03-23,101,Caixa Açaí 5L,65,65.0,4225.0,21.8
2025-03-24,146,Base Milkshake Chocolate 10L,32,95.0,3040.0,21.8
2025-03-24,110,Base Milkshake Chocolate 10L,38,95.0,3610.0,21.8
2025-03-24,132,Caixa Açaí Tradição 10L,63,120.0,7560.0,21.8
2025-03-24,119,Base Milkshake Baunilha 10L,72,90.0,6480.0,21.8
2025-03-24,143,Caixa Açaí 5L,28,65.0,1820.0,21.8
2025-03-24,127,Caixa de Sorvete de Chocolate Belga 10L,58,110.0,6380.0,21.8
2025-03-25,130,Creme de Cupuaçu 5L,92,70.0,6440.0,21.9
2025-03-25,144,Creme de Cupuaçu 5L,15,70.0,1050.0,21.9
2025-03-25,135,Caixa de sorvete de Creme 10L,98,110.0,10780.0,21.9
2025-03-25,149,Caixa Açaí Tradição 10L,49,120.0,5880.0,21.9
2025-03-25,125,Base Milkshake Morango 10L,67,90.0,6030.0,21.9
2025-03-25,117,Base Milkshake Baunilha 10L,31,90.0,2790.0,21.9
2025-03-25,125,Caixa Açaí Tradição 10L,47,120.0,5640.0,21.9
2025-03-25,120,Creme de Cupuaçu 5L,61,70.0,4270.0,21.9
2025-03-25,116,Creme de Cupuaçu 5L,58,70.0,4060.0,21.9
2025-03-25,150,Caixa de sorvete de Creme 10L,57,110.0,6270.0,21.9
2025-03-25,135,Caixa de sorvete de Creme 10L,56,110.0,6160.0,21.9
2025-03-25,131,Caixa Açaí 5L,23,65.0,1495.0,21.9
2025-03-25,120,Caixa de Sorvete de Chocolate Belga 10L,78,110.0,8580.0,21.9
